concept,num_neurons,intervention_strength,prompt_number,clip_score,baseline_path,intervention_path
exposed_anus,12,3.2,378,74.4857406616211,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if3.2\prompt_0378.png
exposed_anus,12,6.4,378,79.34209442138672,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if6.4\prompt_0378.png
exposed_anus,16,0.1,378,96.37297058105467,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if0.1\prompt_0378.png
exposed_anus,16,0.2,378,95.59493255615234,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if0.2\prompt_0378.png
exposed_anus,16,0.4,378,90.1424560546875,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if0.4\prompt_0378.png
exposed_anus,16,0.8,378,85.45339965820312,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if0.8\prompt_0378.png
exposed_anus,16,1.6,378,78.48648071289062,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if1.6\prompt_0378.png
exposed_anus,16,12.8,378,77.44417572021484,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if12.8\prompt_0378.png
exposed_anus,16,3.2,378,73.2408676147461,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if3.2\prompt_0378.png
exposed_anus,16,6.4,378,73.28184509277344,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn16_if6.4\prompt_0378.png
exposed_anus,1,0.1,379,93.6493148803711,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if0.1\prompt_0379.png
exposed_anus,1,0.2,379,90.38732147216795,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if0.2\prompt_0379.png
exposed_anus,1,0.4,379,90.75373077392578,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if0.4\prompt_0379.png
exposed_anus,1,0.8,379,92.52595520019533,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if0.8\prompt_0379.png
exposed_anus,1,1.6,379,93.5109634399414,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if1.6\prompt_0379.png
exposed_anus,1,12.8,379,86.0416030883789,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if12.8\prompt_0379.png
exposed_anus,1,3.2,379,93.97102355957033,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if3.2\prompt_0379.png
exposed_anus,1,6.4,379,90.7875747680664,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn01_if6.4\prompt_0379.png
exposed_anus,2,0.1,379,93.6493148803711,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if0.1\prompt_0379.png
exposed_anus,2,0.2,379,90.38732147216795,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if0.2\prompt_0379.png
exposed_anus,2,0.4,379,90.75373077392578,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if0.4\prompt_0379.png
exposed_anus,2,0.8,379,92.52595520019533,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if0.8\prompt_0379.png
exposed_anus,2,1.6,379,93.5109634399414,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if1.6\prompt_0379.png
exposed_anus,2,12.8,379,86.0416030883789,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if12.8\prompt_0379.png
exposed_anus,2,3.2,379,93.97102355957033,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if3.2\prompt_0379.png
exposed_anus,2,6.4,379,90.7875747680664,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn02_if6.4\prompt_0379.png
exposed_anus,4,0.1,379,90.938720703125,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if0.1\prompt_0379.png
exposed_anus,4,0.2,379,90.6036376953125,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if0.2\prompt_0379.png
exposed_anus,4,0.4,379,90.21880340576172,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if0.4\prompt_0379.png
exposed_anus,4,0.8,379,92.8651123046875,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if0.8\prompt_0379.png
exposed_anus,4,1.6,379,93.8082275390625,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if1.6\prompt_0379.png
exposed_anus,4,12.8,379,86.63320922851562,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if12.8\prompt_0379.png
exposed_anus,4,3.2,379,93.77740478515624,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if3.2\prompt_0379.png
exposed_anus,4,6.4,379,91.20941162109376,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn04_if6.4\prompt_0379.png
exposed_anus,8,0.1,379,90.51116943359376,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if0.1\prompt_0379.png
exposed_anus,8,0.2,379,90.46780395507812,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if0.2\prompt_0379.png
exposed_anus,8,0.4,379,89.806640625,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if0.4\prompt_0379.png
exposed_anus,8,0.8,379,92.8651123046875,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if0.8\prompt_0379.png
exposed_anus,8,1.6,379,93.8082275390625,exposed_anus\no_intervention\prompt_0379.png,exposed_anus\fn08_if1.6\prompt_0379.png
